"","X","Name","Visitor","Month","Rate","City","chengshi","NOTE","Year","Date"
"3262",3262,"镇江宝华山国家森林公园","9.3",11,"4A","镇江","ZJ","",2008,"2008-11-15"
"3263",3263,"镇江博物馆","5.51",11,"4A","镇江","ZJ","",2008,"2008-11-15"
"3264",3264,"镇江南山风景名胜区","2.01",11,"4A","镇江","ZJ","",2008,"2008-11-15"
"3265",3265,"姜堰溱湖旅游区","4.6",11,"4A","泰州","TZ","",2008,"2008-11-15"
"3266",3266,"南京中山陵园风景区","25.49",12,"5A","南京","NJ","",2008,"2008-12-15"
"3267",3267,"南京雨花台景区","158.4",12,"4A","南京","NJ","",2008,"2008-12-15"
"3268",3268,"南京夫子庙秦淮风光带","226.5",12,"4A","南京","NJ","",2008,"2008-12-15"
"3269",3269,"南京阅江楼景区","14.29",12,"4A","南京","NJ","",2008,"2008-12-15"
"3270",3270,"南京总统府景区","6.47",12,"4A","南京","NJ","",2008,"2008-12-15"
"3271",3271,"南京朝天宫景区","14.27",12,"4A","南京","NJ","",2008,"2008-12-15"
"3272",3272,"南京玄武湖景区","20.38",12,"4A","南京","NJ","",2008,"2008-12-15"
"3273",3273,"南京明文化村（阳山碑材）景区","14.6",12,"4A","南京","NJ","",2008,"2008-12-15"
"3274",3274,"南京梅园新村纪念馆","67.02",12,"4A","南京","NJ","",2008,"2008-12-15"
"3275",3275,"南京栖霞山风景名胜区","19.8",12,"4A","南京","NJ","",2008,"2008-12-15"
"3276",3276,"无锡太湖鼋头渚风景区","1.73",12,"4A","无锡","WX","",2008,"2008-12-15"
"3277",3277,"无锡灵山景区","12.6",12,"4A","无锡","WX","",2008,"2008-12-15"
"3278",3278,"无锡三国水浒景区","17.48",12,"4A","无锡","WX","",2008,"2008-12-15"
"3279",3279,"宜兴善卷洞风景区","4.37",12,"4A","无锡","WX","",2008,"2008-12-15"
"3280",3280,"无锡锡惠园林文物名胜区","19.105",12,"4A","无锡","WX","aver",2008,"2008-12-15"
"3281",3281,"无锡蠡园公园","13.95",12,"4A","无锡","WX","",2008,"2008-12-15"
"3282",3282,"无锡薛福成故居","0.3",12,"4A","无锡","WX","",2008,"2008-12-15"
"3283",3283,"宜兴竹海景区","9.16",12,"4A","无锡","WX","",2008,"2008-12-15"
"3284",3284,"宜兴龙背山森林公园","7.92",12,"4A","无锡","WX","",2008,"2008-12-15"
"3285",3285,"宜兴团氿景区","23.34",12,"4A","无锡","WX","",2008,"2008-12-15"
"3286",3286,"江阴江苏学政文化旅游区","20.63",12,"4A","无锡","WX","",2008,"2008-12-15"
"3287",3287,"江阴滨江要塞旅游区","43.24",12,"4A","无锡","WX","",2008,"2008-12-15"
"3288",3288,"无锡崇安寺景区","425",12,"4A","无锡","WX","",2008,"2008-12-15"
"3289",3289,"宜兴陶祖圣境景区","38.03",12,"4A","无锡","WX","",2008,"2008-12-15"
"3290",3290,"徐州淮海战役烈士纪念塔园林","12.2",12,"4A","徐州","XZ","",2008,"2008-12-15"
"3291",3291,"徐州云龙湖景区","16.3",12,"4A","徐州","XZ","",2008,"2008-12-15"
"3292",3292,"新沂马陵山景区","0.51",12,"4A","徐州","XZ","",2008,"2008-12-15"
"3293",3293,"徐州汉文化景区","61.34",12,"4A","徐州","XZ","",2008,"2008-12-15"
"3294",3294,"徐州彭祖园景区","36.95",12,"4A","徐州","XZ","",2008,"2008-12-15"
"3295",3295,"徐州汉画像石艺术馆","50",12,"4A","徐州","XZ","",2008,"2008-12-15"
"3296",3296,"徐州沛县汉城景区","45.4",12,"4A","徐州","XZ","",2008,"2008-12-15"
"3297",3297,"常州天宁寺","1.22",12,"4A","常州","CZ","",2008,"2008-12-15"
"3298",3298,"常州天目湖旅游区","10.76",12,"4A","常州","CZ","",2008,"2008-12-15"
"3299",3299,"常州环球恐龙城","18.05916667",12,"4A","常州","CZ","",2008,"2008-12-15"
"3300",3300,"常州亚细亚影视城","16.65083333",12,"4A","常州","CZ","",2008,"2008-12-15"
"3301",3301,"溧阳市天目湖南山竹海景区","6.281666667",12,"4A","常州","CZ","",2008,"2008-12-15"
"3302",3302,"常州红梅公园","84",12,"4A","常州","CZ","",2008,"2008-12-15"
"3303",3303,"苏州拙政园","5.32",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3304",3304,"苏州虎丘风景名胜区","6.48",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3305",3305,"苏州乐园","3.57",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3306",3306,"苏州周庄古镇游览区","3.91",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3307",3307,"苏州同里古镇游览区","37.78",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3308",3308,"苏州甪直古镇游览区","17.04",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3309",3309,"常熟虞山-尚湖风景区","7.1825",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3310",3310,"苏州盘门景区","8.3",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3311",3311,"苏州西山景区","1.265833333",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3312",3312,"苏州木渎古镇","12.05416667",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3313",3313,"苏州狮子林","4.95",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3314",3314,"苏州网师园","2.83",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3315",3315,"苏州留园","0.73",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3316",3316,"常熟沙家浜景区","22.28",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3317",3317,"昆山锦溪古镇","17.41",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3318",3318,"昆山亭林园","7.945",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3319",3319,"吴江静思园","2.95",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3320",3320,"苏州寒山寺","10.81",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3321",3321,"苏州西园戒幢律寺","0.86",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3322",3322,"苏州白马涧生态园","4.8",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3323",3323,"常熟方塔古迹名胜区","8.73",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3324",3324,"常熟服装城购物景区","11.67166667",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3325",3325,"苏州穹窿山风景区","63.72",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3326",3326,"昆山千灯古镇游览区","56.86",12,"4A","苏州","SZ","",2008,"2008-12-15"
"3327",3327,"南通狼山旅游区","31.39",12,"4A","南通","NT","",2008,"2008-12-15"
"3328",3328,"南通濠河旅游区","45.00833333",12,"4A","南通","NT","",2008,"2008-12-15"
"3329",3329,"南通博物苑","3.05",12,"4A","南通","NT","",2008,"2008-12-15"
"3330",3330,"南通中国珠算博物馆","30.74",12,"4A","南通","NT","",2008,"2008-12-15"
"3331",3331,"连云港花果山景区","7.6",12,"4A","连云港","LYG","",2008,"2008-12-15"
"3332",3332,"连云港连岛旅游度假区","17.59",12,"4A","连云港","LYG","",2008,"2008-12-15"
"3333",3333,"连云港孔望山风景区","6.69",12,"4A","连云港","LYG","",2008,"2008-12-15"
"3334",3334,"连云港渔湾风景区","3.87",12,"4A","连云港","LYG","",2008,"2008-12-15"
"3335",3335,"连云港赣榆抗日山风景区","61.49",12,"4A","连云港","LYG","",2008,"2008-12-15"
"3336",3336,"淮安周恩来纪念馆","7.2",12,"4A","淮安","HA","",2008,"2008-12-15"
"3337",3337,"盱眙铁山寺国家森林公园","37.75",12,"4A","淮安","HA","",2008,"2008-12-15"
"3338",3338,"淮安周恩来故居","57.07",12,"4A","淮安","HA","",2008,"2008-12-15"
"3339",3339,"大丰中华麋鹿园景区","30.74",12,"4A","盐城","YC","",2008,"2008-12-15"
"3340",3340,"扬州瘦西湖风景区","30.91",12,"4A","扬州","YZ","",2008,"2008-12-15"
"3341",3341,"扬州大明寺","9.8",12,"4A","扬州","YZ","",2008,"2008-12-15"
"3342",3342,"扬州个园","1.25",12,"4A","扬州","YZ","",2008,"2008-12-15"
"3343",3343,"扬州何园","3.86",12,"4A","扬州","YZ","",2008,"2008-12-15"
"3344",3344,"扬州博物馆","18.56",12,"4A","扬州","YZ","",2008,"2008-12-15"
"3345",3345,"镇江金山公园","15.7",12,"4A","镇江","ZJ","",2008,"2008-12-15"
"3346",3346,"镇江茅山风景区","38.5",12,"4A","镇江","ZJ","",2008,"2008-12-15"
"3347",3347,"镇江焦山风景区","11.2",12,"4A","镇江","ZJ","",2008,"2008-12-15"
"3348",3348,"镇江宝华山国家森林公园","18.2",12,"4A","镇江","ZJ","",2008,"2008-12-15"
"3349",3349,"镇江博物馆","7.03",12,"4A","镇江","ZJ","",2008,"2008-12-15"
"3350",3350,"镇江南山风景名胜区","9.37",12,"4A","镇江","ZJ","",2008,"2008-12-15"
"3351",3351,"姜堰溱湖旅游区","5.5",12,"4A","泰州","TZ","",2008,"2008-12-15"
"3352",3352,"南京中山陵园风景区","35.83",1,"5A","南京","NJ","",2009,"2009-01-15"
"3353",3353,"南京雨花台景区","30",1,"4A","南京","NJ","",2009,"2009-01-15"
"3354",3354,"南京夫子庙秦淮风光带","156",1,"4A","南京","NJ","",2009,"2009-01-15"
"3355",3355,"南京阅江楼景区","4.39",1,"4A","南京","NJ","",2009,"2009-01-15"
"3356",3356,"南京总统府景区","10.3",1,"4A","南京","NJ","",2009,"2009-01-15"
"3357",3357,"南京朝天宫景区","3.4",1,"4A","南京","NJ","",2009,"2009-01-15"
"3358",3358,"南京玄武湖景区","12.9",1,"4A","南京","NJ","",2009,"2009-01-15"
"3359",3359,"南京明文化村（阳山碑材）景区","3.2",1,"4A","南京","NJ","",2009,"2009-01-15"
"3360",3360,"南京梅园新村纪念馆","4.31",1,"4A","南京","NJ","",2009,"2009-01-15"
"3361",3361,"南京栖霞山风景名胜区","9",1,"4A","南京","NJ","",2009,"2009-01-15"
"3362",3362,"无锡太湖鼋头渚风景区","5.82",1,"4A","无锡","WX","",2009,"2009-01-15"
"3363",3363,"无锡灵山景区","19.47",1,"4A","无锡","WX","",2009,"2009-01-15"
"3364",3364,"无锡三国水浒景区","6.38",1,"4A","无锡","WX","",2009,"2009-01-15"
"3365",3365,"宜兴善卷洞风景区","4.81",1,"4A","无锡","WX","",2009,"2009-01-15"
"3366",3366,"无锡锡惠园林文物名胜区","14.59",1,"4A","无锡","WX","",2009,"2009-01-15"
"3367",3367,"无锡蠡园公园","0.76",1,"4A","无锡","WX","",2009,"2009-01-15"
"3368",3368,"无锡薛福成故居","2.14",1,"4A","无锡","WX","",2009,"2009-01-15"
"3369",3369,"宜兴竹海景区","1.28",1,"4A","无锡","WX","",2009,"2009-01-15"
"3370",3370,"宜兴龙背山森林公园","9.63",1,"4A","无锡","WX","",2009,"2009-01-15"
"3371",3371,"宜兴团氿景区","9",1,"4A","无锡","WX","",2009,"2009-01-15"
"3372",3372,"江阴江苏学政文化旅游区","32.41",1,"4A","无锡","WX","",2009,"2009-01-15"
"3373",3373,"江阴滨江要塞旅游区","27.88",1,"4A","无锡","WX","",2009,"2009-01-15"
"3374",3374,"无锡崇安寺景区","43.03",1,"4A","无锡","WX","",2009,"2009-01-15"
"3375",3375,"宜兴陶祖圣境景区","1.35",1,"4A","无锡","WX","",2009,"2009-01-15"
"3376",3376,"徐州淮海战役烈士纪念塔园林","12",1,"4A","徐州","XZ","",2009,"2009-01-15"
"3377",3377,"徐州云龙湖景区","3",1,"4A","徐州","XZ","",2009,"2009-01-15"
"3378",3378,"新沂马陵山景区","8.35",1,"4A","徐州","XZ","",2009,"2009-01-15"
"3379",3379,"徐州汉文化景区","20.01",1,"4A","徐州","XZ","",2009,"2009-01-15"
"3380",3380,"徐州彭祖园景区","17",1,"4A","徐州","XZ","",2009,"2009-01-15"
"3381",3381,"徐州汉画像石艺术馆","3.2",1,"4A","徐州","XZ","",2009,"2009-01-15"
"3382",3382,"徐州沛县汉城景区","3.95",1,"4A","徐州","XZ","",2009,"2009-01-15"
"3383",3383,"常州天宁寺","6.37",1,"4A","常州","CZ","",2009,"2009-01-15"
"3384",3384,"常州天目湖旅游区","8.98",1,"4A","常州","CZ","",2009,"2009-01-15"
"3385",3385,"常州环球恐龙城","2.09",1,"4A","常州","CZ","",2009,"2009-01-15"
"3386",3386,"常州亚细亚影视城","19.55",1,"4A","常州","CZ","",2009,"2009-01-15"
"3387",3387,"溧阳市天目湖南山竹海景区","3.02",1,"4A","常州","CZ","",2009,"2009-01-15"
"3388",3388,"常州红梅公园","15",1,"4A","常州","CZ","",2009,"2009-01-15"
"3389",3389,"苏州拙政园","8.1",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3390",3390,"苏州虎丘风景名胜区","9.13",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3391",3391,"苏州乐园","5.85",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3392",3392,"苏州周庄古镇游览区","15.9",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3393",3393,"苏州同里古镇游览区","31.03",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3394",3394,"苏州甪直古镇游览区","8.89",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3395",3395,"常熟虞山-尚湖风景区","30.26",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3396",3396,"苏州盘门景区","1.89",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3397",3397,"苏州西山景区","2.18",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3398",3398,"苏州木渎古镇","5.66",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3399",3399,"苏州狮子林","6.26",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3400",3400,"苏州网师园","0.52",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3401",3401,"苏州留园","4.71",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3402",3402,"常熟沙家浜景区","2.58",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3403",3403,"昆山锦溪古镇","6.02",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3404",3404,"昆山亭林园","5.44",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3405",3405,"吴江静思园","1.9",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3406",3406,"苏州寒山寺","10.46",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3407",3407,"苏州西园戒幢律寺","8.5",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3408",3408,"苏州白马涧生态园","1.36",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3409",3409,"常熟方塔古迹名胜区","3.58",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3410",3410,"常熟服装城购物景区","11.32",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3411",3411,"苏州穹窿山风景区","6.1",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3412",3412,"昆山千灯古镇游览区","3.14",1,"4A","苏州","SZ","",2009,"2009-01-15"
"3413",3413,"南通狼山旅游区","13.91",1,"4A","南通","NT","",2009,"2009-01-15"
"3414",3414,"南通濠河旅游区","31",1,"4A","南通","NT","",2009,"2009-01-15"
"3415",3415,"南通博物苑","1.8",1,"4A","南通","NT","",2009,"2009-01-15"
"3416",3416,"南通中国珠算博物馆","3.9",1,"4A","南通","NT","",2009,"2009-01-15"
"3417",3417,"连云港花果山景区","3.23",1,"4A","连云港","LYG","",2009,"2009-01-15"
"3418",3418,"连云港连岛旅游度假区","2.82",1,"4A","连云港","LYG","",2009,"2009-01-15"
"3419",3419,"连云港孔望山风景区","2.98",1,"4A","连云港","LYG","",2009,"2009-01-15"
"3420",3420,"连云港渔湾风景区","0.03",1,"4A","连云港","LYG","",2009,"2009-01-15"
"3421",3421,"连云港赣榆抗日山风景区","4.6",1,"4A","连云港","LYG","",2009,"2009-01-15"
"3422",3422,"淮安周恩来纪念馆","7.6",1,"4A","淮安","HA","",2009,"2009-01-15"
"3423",3423,"盱眙铁山寺国家森林公园","3.2",1,"4A","淮安","HA","",2009,"2009-01-15"
"3424",3424,"淮安周恩来故居","7.3",1,"4A","淮安","HA","",2009,"2009-01-15"
"3425",3425,"大丰中华麋鹿园景区","3.92",1,"4A","盐城","YC","",2009,"2009-01-15"
"3426",3426,"扬州瘦西湖风景区","5.29",1,"4A","扬州","YZ","",2009,"2009-01-15"
"3427",3427,"扬州大明寺","4.5",1,"4A","扬州","YZ","",2009,"2009-01-15"
"3428",3428,"扬州个园","1.79",1,"4A","扬州","YZ","",2009,"2009-01-15"
"3429",3429,"扬州何园","2.6",1,"4A","扬州","YZ","",2009,"2009-01-15"
"3430",3430,"扬州博物馆","1.18",1,"4A","扬州","YZ","",2009,"2009-01-15"
"3431",3431,"镇江金山公园","15.45",1,"4A","镇江","ZJ","",2009,"2009-01-15"
"3432",3432,"镇江茅山风景区","25.1",1,"4A","镇江","ZJ","",2009,"2009-01-15"
"3433",3433,"镇江焦山风景区","5.31",1,"4A","镇江","ZJ","",2009,"2009-01-15"
"3434",3434,"镇江宝华山国家森林公园","12.3",1,"4A","镇江","ZJ","",2009,"2009-01-15"
"3435",3435,"镇江博物馆","2.57",1,"4A","镇江","ZJ","",2009,"2009-01-15"
"3436",3436,"镇江南山风景名胜区","2.15",1,"4A","镇江","ZJ","",2009,"2009-01-15"
"3437",3437,"泰州凤城河风景区","29.32",1,"4A","泰州","TZ","",2009,"2009-01-15"
"3438",3438,"姜堰溱湖旅游区","1.8",1,"4A","泰州","TZ","",2009,"2009-01-15"
"3439",3439,"南京中山陵园风景区","25.5743",2,"5A","南京","NJ","",2009,"2009-02-15"
"3440",3440,"南京雨花台景区","24",2,"4A","南京","NJ","",2009,"2009-02-15"
"3441",3441,"南京夫子庙秦淮风光带","410",2,"4A","南京","NJ","",2009,"2009-02-15"
"3442",3442,"南京阅江楼景区","5.0849",2,"4A","南京","NJ","",2009,"2009-02-15"
"3443",3443,"南京总统府景区","9.84",2,"4A","南京","NJ","",2009,"2009-02-15"
"3444",3444,"南京朝天宫景区","5.0403",2,"4A","南京","NJ","",2009,"2009-02-15"
"3445",3445,"南京玄武湖景区","7.4",2,"4A","南京","NJ","",2009,"2009-02-15"
"3446",3446,"南京明文化村（阳山碑材）景区","3.2",2,"4A","南京","NJ","",2009,"2009-02-15"
"3447",3447,"南京梅园新村纪念馆","3.6794",2,"4A","南京","NJ","",2009,"2009-02-15"
"3448",3448,"南京栖霞山风景名胜区","3",2,"4A","南京","NJ","",2009,"2009-02-15"
"3449",3449,"无锡太湖鼋头渚风景区","10.85",2,"4A","无锡","WX","",2009,"2009-02-15"
"3450",3450,"无锡灵山景区","12.473",2,"4A","无锡","WX","",2009,"2009-02-15"
"3451",3451,"无锡三国水浒景区","8.9048",2,"5A","无锡","WX","",2009,"2009-02-15"
"3452",3452,"宜兴善卷洞风景区","3.1745",2,"4A","无锡","WX","",2009,"2009-02-15"
"3453",3453,"无锡锡惠园林文物名胜区","18.2793",2,"4A","无锡","WX","",2009,"2009-02-15"
"3454",3454,"无锡蠡园公园","1.344",2,"4A","无锡","WX","",2009,"2009-02-15"
"3455",3455,"无锡薛福成故居","2.265",2,"4A","无锡","WX","",2009,"2009-02-15"
"3456",3456,"宜兴竹海景区","1.1877",2,"4A","无锡","WX","",2009,"2009-02-15"
"3457",3457,"宜兴龙背山森林公园","11.006",2,"4A","无锡","WX","",2009,"2009-02-15"
"3458",3458,"宜兴团氿景区","11.75",2,"4A","无锡","WX","",2009,"2009-02-15"
"3459",3459,"江阴江苏学政文化旅游区","43.2624",2,"4A","无锡","WX","",2009,"2009-02-15"
"3460",3460,"江阴滨江要塞旅游区","20.948",2,"4A","无锡","WX","",2009,"2009-02-15"
"3461",3461,"无锡崇安寺景区","39.062",2,"4A","无锡","WX","",2009,"2009-02-15"
"3462",3462,"宜兴陶祖圣境景区","1.3722",2,"4A","无锡","WX","",2009,"2009-02-15"
"3463",3463,"无锡梅园横山风景区","7.8",2,"4A","无锡","WX","",2009,"2009-02-15"
"3464",3464,"徐州淮海战役烈士纪念塔园林","21",2,"4A","徐州","XZ","",2009,"2009-02-15"
"3465",3465,"徐州云龙湖景区","2.5",2,"4A","徐州","XZ","",2009,"2009-02-15"
"3466",3466,"新沂马陵山景区","9.674",2,"4A","徐州","XZ","",2009,"2009-02-15"
"3467",3467,"徐州汉文化景区","20.018",2,"4A","徐州","XZ","",2009,"2009-02-15"
"3468",3468,"徐州彭祖园景区","4.67",2,"4A","徐州","XZ","",2009,"2009-02-15"
"3469",3469,"徐州汉画像石艺术馆","3",2,"4A","徐州","XZ","",2009,"2009-02-15"
"3470",3470,"徐州沛县汉城景区","4.1003",2,"4A","徐州","XZ","",2009,"2009-02-15"
"3471",3471,"常州天宁寺","2.55",2,"4A","常州","CZ","",2009,"2009-02-15"
"3472",3472,"常州天目湖旅游区","5",2,"4A","常州","CZ","",2009,"2009-02-15"
"3473",3473,"常州环球恐龙城","9.6405",2,"4A","常州","CZ","",2009,"2009-02-15"
"3474",3474,"常州亚细亚影视城","13.275",2,"4A","常州","CZ","",2009,"2009-02-15"
"3475",3475,"溧阳市天目湖南山竹海景区","1.8157",2,"4A","常州","CZ","",2009,"2009-02-15"
"3476",3476,"常州红梅公园","29",2,"4A","常州","CZ","",2009,"2009-02-15"
"3477",3477,"常州市博物馆","3.1474",2,"4A","常州","CZ","",2009,"2009-02-15"
"3478",3478,"苏州拙政园","6.3119",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3479",3479,"苏州虎丘风景名胜区","7.46",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3480",3480,"苏州乐园","5.0495",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3481",3481,"苏州周庄古镇游览区","13.8",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3482",3482,"苏州同里古镇游览区","10.8378",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3483",3483,"苏州甪直古镇游览区","6.5017",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3484",3484,"常熟虞山-尚湖风景区","40.11",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3485",3485,"苏州盘门景区","3.5538",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3486",3486,"苏州西山景区","7.0782",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3487",3487,"苏州木渎古镇","3.7616",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3488",3488,"苏州狮子林","5.6009",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3489",3489,"苏州网师园","0.47",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3490",3490,"苏州留园","2.96",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3491",3491,"常熟沙家浜景区","3.37",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3492",3492,"昆山锦溪古镇","1.68",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3493",3493,"昆山亭林园","4.629",2,"4A","苏州","SZ","",2009,"2009-02-15"
"3494",3494,"吴江静思园","2.0135",2,"4A","苏州","SZ","",2009,"2009-02-15"
